www.pharmacie-marche-lyon8.com;"PHARMACIE PERARD ";"Julie TOURAS,Bérangère BAUDRENGHIEN,Edwige BONNET,PASCALINE JOLY-GIULIANI,Shirley CLOZEL,Camille GALDEANO,DAVID PERARD,FLORENCE PERARD";"139 R DU PROFESSEUR BEAUVISAGE 69008 - LYON";RHONE;AUVERGNE-RHONE-ALPES
www.pharmacie-saint-etienne.ki-pharma.com;"PHARMACIE GACHE ";"PERRINE PIBRE-BOURLON,STEPHANE JACQUET,Damien GACHE,VIRGINIE MULLER";"12 PL DU CHAMP DE MARS 26240 - SAINT-VALLIER";DROME;AUVERGNE-RHONE-ALPES
www.pharmacie-tour-genas.com;"PHARMACIE DE LA TOUR ";"AMELIE KLIHO,CAROLINE MORTIER-MAS,DOMINIQUE TARNAUD-GAOUYER,DAVID TARNAUD";"38 RTE DE LYON 69740 - GENAS";RHONE;AUVERGNE-RHONE-ALPES
www.pharmacieaugier.com;"PHARMACIE AUGIER ";"LAURE THEBAULT-BOUDON,PHILIPPE AUGIER,SYLVETTE BESSON,ELISA FILLEUL";"PL DE LA HALLE 63260 - AIGUEPERSE";"PUY DE DOME";AUVERGNE-RHONE-ALPES
www.pharmaciecarrefourvenissieux.com;"GRANDE PHARMACIE DU CENTRE COMMERCIAL ";"RENE BERNARD,MÉLINDA MOKHTARI,Younès FEKIR,Arnaud VALLON-DAUVERGNE,ARSÈNE MUTANGANA";"CCAL CARREFOUR 136 BD JOLIOT CURIE 69200 - VÉNISSIEUX";RHONE;AUVERGNE-RHONE-ALPES
www.pharmaciecentralelafayette.com;"SELARL PHARMACIE LAFAYETTE CENTRALE ";"Gaëlle TAVERNIER-LAVEISSIERE,CATHERINE GILLET,NATACHA GUERRERO,CHARLES LACOUR";"28 R GEORGES CLEMENCEAU 03200 - VICHY";ALLIER;AUVERGNE-RHONE-ALPES
www.pharmacieclermontferrand.fr;"PHARMACIE DU 72 REPUBLIQUE ";"Anne HUC,Yann BOREL";"72 AV DE LA  REPUBLIQUE 63000 - CLERMONT-FERRAND";"PUY DE DOME";AUVERGNE-RHONE-ALPES
www.pharmaciedelagrandeposte.pharminfo.fr;"PHARMACIE DE LA GRANDE POSTE ";"HELENE DELAHAUT-BERNASCONI,CARINE BINET";"10 R DE LA CHARITE 69002 - LYON";RHONE;AUVERGNE-RHONE-ALPES
www.pharmaciedelamontade.pharmavie.fr;"PHARMACIE MEZARD-MARLIANGEAS ";"Benjamin ALBRESPY,SARAH LERICHE ,Marie MION,ERIC SALAVILLE,ANNABELLE AURIÈRES,CLAIRE MEZARD,GERAUD MEZARD";"12 CITE DE LA MONTADE 15000 - AURILLAC";CANTAL;AUVERGNE-RHONE-ALPES
www.pharmaciedesailes.pharmavie.fr;"PHARMACIE DES AILES ";"CAMILLE ROUSSEAU,CHRISTELE BERGER,SABRINA BOISMENU";"48 ALL DES AILES 03200 - VICHY";ALLIER;AUVERGNE-RHONE-ALPES
www.pharmaciedesallagniers.fr;"PHARMACIE DES ALLAGNIERS ";"Violaine BOUQUET,Camille MARTINET,Michaël ALLOUCH,BRIGITTE FOLLET,CECILE CHAVAGNAT";"CCAL ALLAGNIERS AV DE L EUROPE 69140 - RILLIEUX-LA-PAPE";RHONE;AUVERGNE-RHONE-ALPES
www.pharmaciedesarcadeslafayette.com;"PHARMACIE DES ARCADES ";"VERONIQUE MESSAL,ANNE PICARD,BRIGITTE BLANC";"18 R GAMBETTA 01000 - BOURG-EN-BRESSE";AIN;AUVERGNE-RHONE-ALPES
www.pharmaciedu11novembrelafayette.com;"PHARMACIE DU 11 NOVEMBRE ";"MICHELE BREUIL,PHILIPPE COULON,Angèle VERNET,PAULINE DÉCLOITRE,MARIE ROBERT,Audrey CHAMBONNY,OLFA SAIAD,Charlotte ROUCHON";"28 AV DES ETATS UNIS 63000 - CLERMONT-FERRAND";"PUY DE DOME";AUVERGNE-RHONE-ALPES
www.pharmaciedu38.pharmavie.fr;"PHARMACIE DU SAINT JEANNAIS ";"Sonia DUC,HUBERT BICHON,Julien MONDON,Marine SEPTFONDS,Audrey DE LA ASUNCION";"39 R PASTEUR 38440 - SAINT-JEAN-DE-BOURNAY";ISERE;AUVERGNE-RHONE-ALPES
www.pharmaciedufaubourgsaintpierrelafayette.com;"PHARMACIE DU FAUBOURG SAINT-PIERRE ";"Amandine BARNIER,FRANÇOISE GONNIN,DAVID KIHOUBA,RAHMA AL-SHUKRY,KAOUTAR BOUDJEMAA,HELENE BRASSECASSE";"14 BD CARNOT 03100 - MONTLUÇON";ALLIER;AUVERGNE-RHONE-ALPES
www.pharmaciedusoleil69.com;"PHARMACIE DU SOLEIL ";"SOPHIE DELATTRE,Margaux LEGRAND";"4 R DE LA BLANCHISSERIE 69220 - BELLEVILLE-EN-BEAUJOLAIS";RHONE;AUVERGNE-RHONE-ALPES
www.pharmaciehoteldevillelafayette.com;"PHARMACIE DE L'HOTEL DE VILLE ";"THIERRY CABAYE,PHILIPPE TERZIAN";"1 R EMILE AUGIER 26000 - VALENCE";DROME;AUVERGNE-RHONE-ALPES
www.pharmacienoirardlafayette.com;"PHARMACIE NOIRARD-MONCORGE ";"MARTINE NOIRARD,SYLVIE SABOT";"24 R ALEXANDRE ROCHE 42300 - ROANNE";LOIRE;AUVERGNE-RHONE-ALPES
www.pharmacieplemer.fr;"PHARMACIE PLEMER-CLAPOT ";"Marguerite DELILLE,ANNICK PLEMER-CLAPOT";"LE CERF RTE NATIONALE 90 38330 - SAINT-NAZAIRE-LES-EYMES";ISERE;AUVERGNE-RHONE-ALPES
www.pharmacieportedesalpes.fr;"PHARMACIE DU CHAMP DU PONT ";"LYSIANE SANTOUL,YOANN GIFFARD,Aurélie MORENO,Younès FEKIR,JEROME CARTIER,DALILA BAGHADI,CHRISTINE BUTTIGNOL-PERBET,Abdallah ASSENDAL,Emeline FIGARD,CHRISTINE PELISSON";"CCAL AUCHAN LE CHAMP DU PONT 69800 - SAINT-PRIEST";RHONE;AUVERGNE-RHONE-ALPES
www.pharmalyon.fr;"PHARMACIE ROSET-PETIT MICHELE ";"SEBASTIEN LIBION,PERRINE DUMONT,STEPHANE BUTTIGNOL,ÉLODIE CHAMOT,Mélanie CATHERIN,Antony RAYNARD,Peggy ROY-POIGNET,Charline NATTA,MICHELE ROSET";"CCAL DU PEROLLIER 69130 - ÉCULLY";RHONE;AUVERGNE-RHONE-ALPES
www.pharmashopi.com;"PHARMACIE SILVESTRE-BENECH ";"SANDRINE FORONI-RATINEAU,Ophélie MULLER,LAURENT DUMONT,LAURENCE SILVESTRE,JUSTINE EYMARD-VERNAIN";"7B R EMILE BLANC 38420 - DOMÈNE";ISERE;AUVERGNE-RHONE-ALPES
http://pharmaciedenoroy.mesoigner.fr;"PHARMACIE DE NOROY ";"NATHALIE MORITZ,FRANCK KANNENGIESER";"4B RTE DE VESOUL 70000 - NOROY-LE-BOURG";"HAUTE SAONE";BOURGOGNE-FRANCHE-COMTE
https://pharmacie-cuisery.mesoigner.fr;"PHARMACIE LEHRE ";"SANDRINE BRUNET,FLORENCE LEHRE,MARIE-FRANCE LEHRE,EMMANUELLE SAUVAGET,RITA KRICHI";"R NEUVE 71290 - CUISERY";"SAONE ET LOIRE";BOURGOGNE-FRANCHE-COMTE
https://pharmacie-de-navenne.mesoigner.fr;"PHARMACIE RICHARD - VALENTINI ";"ANNE-LYSE VALENTINI-RICHARD,EDMEE BRENEY";"25T R PIERRE CURIE 70000 - NAVENNE";"HAUTE SAONE";BOURGOGNE-FRANCHE-COMTE
https://pharmacie-des-salines-montmorot.pharmarket.com;"GRANDE PHARMACIE DES SALINES ";"Céline DUMON,MATHIEU GAILLARD,HELENE JOURDAIN,PIERRE JOURDAIN,AUDREY MAZET";"R DU 19 MARS 1962 39570 - MONTMOROT";JURA;BOURGOGNE-FRANCHE-COMTE
https://pharmacie-desarts-chalon-saone.pharm-upp.fr;"GAUDART ISABELLE LIGIER MARIE ";"ISABELLE PEDOTTI,Marie LIGIER-MARTIN";"4 R PORTE DE LYON 71100 - CHALON-SUR-SAÔNE";"SAONE ET LOIRE";BOURGOGNE-FRANCHE-COMTE
https://pharmacie-is-sur-tille.mesoigner.fr;"PHARMACIE BARRIERE & ASSOCIES ";"BEATRICE CHEVALIER,AGNES DEMANGEON,STEPHANIE PERDERISET,FLAVIE MARTIN,CHARLES BARRIERE";"2 AV CARNOT 21120 - IS-SUR-TILLE";"COTE D'OR";BOURGOGNE-FRANCHE-COMTE
https://pharmacie-sart-bouveret-champagnole.pharm-upp.fr;"PHARMACIE SART - BOUVERET ";"NICOLAS SART,CORALINE JOBARD";"74/76 AV DE LA REPUBLIQUE 39300 - CHAMPAGNOLE";JURA;BOURGOGNE-FRANCHE-COMTE
https://pharmacie-zussy-valdoie.pharmavie.fr;"PHARMACIE ZUSSY ";"CECILE ZUSSY-GIRONDEL,PAULINE GOLDMAN,YANN ZUSSY";"15 R CARNOT 90300 - VALDOIE";"TERRITOIRE DE BELFORT";BOURGOGNE-FRANCHE-COMTE
https://pharmaciecrosetto.pharmavie.fr;"PHARMACIE CROSETTO ";"Cécile DULIÈGE,ISABELLE CROSETTO,Stéphanie DENDIEVEL,Elodie LEMOINE,Delphine FAYOL";"1 R DU PRÉ DES ANGLES 71600 - PARAY-LE-MONIAL";"SAONE ET LOIRE";BOURGOGNE-FRANCHE-COMTE
https://pharmaciedejouvence.mesoigner.fr;"PHIE DAMIEN ET MARIE-ANNE MICHEL ";"MARIE-ANNE MICHEL-DEGOIX,DAMIEN MICHEL,VÉRONIQUE AMARÉ";"5 PL BARBE 21000 - DIJON";"COTE D'OR";BOURGOGNE-FRANCHE-COMTE
https://pharmaciedelabaulche.mesoigner.fr;"PHARMACIE DEPOUHON CAROLINE ";"MARIE-CHRISTINE DOLLET-MASSE,DONIA ANSI,Emanuela MILIARE,CAROLINE DEPOUHON";"17 AV DU CHATEAU 89000 - SAINT-GEORGES-SUR-BAULCHE";YONNE;BOURGOGNE-FRANCHE-COMTE
https://pharmaciedelamorlande.pharmavie.fr;"PHARMACIE GUIBOURT ";"ISABELLE GUIBOURT,ANTOINE GUIBOURT";"LA MORLANDE 22 R DE LA REPUBLIQUE 89200 - AVALLON";YONNE;BOURGOGNE-FRANCHE-COMTE
https://pharmaciedelapuisaye-toucy.mesoigner.fr;"PHARMACIE DE LA PUISAYE ";"PENELOPE ROTA,ARNAUD ROTA,AUDREY MARTI,Véra BOEUVE";"PL ANDRE ET ROBERT GENET 89130 - TOUCY";YONNE;BOURGOGNE-FRANCHE-COMTE
https://pharmaciedumontmarin.pharm-upp.fr;"PHARMACIE ABADIE MARC ";"VERONIQUE SPEHNER-LOPARDO,MARC ABADIE,Marion GOUX,CORINNE RENAUD-PLANCON";"CCAL DU GRAND MONTMARIN 70000 - VESOUL";"HAUTE SAONE";BOURGOGNE-FRANCHE-COMTE
https://pharmaciehoteldeville-toucy.pharmavie.fr;"PHARMACIE MENARD ";"Aurore ERNOULD,JACQUES MENARD,Chloé CHARDON";"5 PL DE L'HOTEL DE VILLE 89130 - TOUCY";YONNE;BOURGOGNE-FRANCHE-COMTE
https://pharmaciekuentz.pharmavie.fr;"PHARMACIE KUENTZ ";"CAROLE LAVE-CARREZ,EMMANUELLE KUENTZ";"159 AV JEAN JAURES 90000 - BELFORT";"TERRITOIRE DE BELFORT";BOURGOGNE-FRANCHE-COMTE
https://pharmacielagoutte.pharmavie.fr;"PHARMACIE LAGOUTTE ";"Héloïse FÉVRAT,TIFANNY DRAIN,MURIEL LAGOUTTE-LAPOINTE,SEBASTIEN LAGOUTTE";"2 RTE DE COUCHES 71670 - LE-BREUIL";"SAONE ET LOIRE";BOURGOGNE-FRANCHE-COMTE
https://pharmacieploy.pharmavie.fr;"PHARMACIE PLOY - NGUYEN TRONG ";"CAROLE VUILLARD,LAURA BONNEFOY,ISABELLE BARBERET,EMMANUEL PLOY,CATHERINE NGUYEN TRONG,Anne DEKEYSER";"CCAL GÉANT CASINO 21300 - CHENÔVE";"COTE D'OR";BOURGOGNE-FRANCHE-COMTE
https://pharmaciepuigleveille.pharmavie.fr;"PHARMACIE PUIG - LEVEILLE ";"GUILLAUME LÉVEILLÉ,JUSTINE PUIG,STEPHANIE JASSEY-ORJUBIN";"4 R CURTIL CANOT 71380 - SAINT-MARCEL";"SAONE ET LOIRE";BOURGOGNE-FRANCHE-COMTE
https://pharmacietoisondor.pharmavie.fr;"PHARMACIE DE LA TOISON D'OR ";"PIERRE POILLOTTE,Géraldine HOTZ,STÉPHANIE LAPORTE,Marion CORTIAL,SIXTINE BOULLE,ALEXANDRE BERENGUER";"CCAL DE LA TOISON D'OR ALL DES ARGONAUTES 21000 - DIJON";"COTE D'OR";BOURGOGNE-FRANCHE-COMTE
https://pharmacietournoux.pharmavie.fr;"PHARMACIE TOURNOUX ";"ELODIE CAMUS,MONIQUE CERESA,LAURENT TOURNOUX";"6 R PIERRE BERCOT 25130 - VILLERS-LE-LAC";DOUBS;BOURGOGNE-FRANCHE-COMTE
https://pharmacieverdenet-saintvit.mesoigner.fr;"PHARMACIE PRINCIPALE ";"ARNAUD VERDENET,Amandine GRUET,FREDERIQUE BERGEZ-BEVALOT,Sophie CART";"2 R CHARLES DE GAULLE 25410 - SAINT-VIT";DOUBS;BOURGOGNE-FRANCHE-COMTE
pouilly-sur-loire-mingeau.pharmacie-giphar.fr;"PHARMACIE DU BIEN-ETRE ";"LAURENT MINGEAU,SYLVAIN LARROUMETS";"55 R WALDECK ROUSSEAU 58150 - POUILLY-SUR-LOIRE";NIEVRE;BOURGOGNE-FRANCHE-COMTE
www.89sen.pharmarket.com;"PHARMACIE VENARD-LEGRAND ";"LUCIE REMY,SABINE VENARD";"4T AV DU CHATEAU 89340 - CHAMPIGNY-SUR-YONNE";YONNE;BOURGOGNE-FRANCHE-COMTE
www.crisalide.fr;"SARL PARA ET PHARMACIE AVALLONNAISE PHARMACIE BARJOT";"EMMANUELLE PERRIER,CAROLE RAPPENEAU,Anaïs CHANHIH,MARIE-SOPHIE BARJOT-COUDRET";"21 R DE LYON 89200 - AVALLON";YONNE;BOURGOGNE-FRANCHE-COMTE
www.mabonnesante.fr;"PHARMACIE VIEUSSENS - GUERRIER ";"CLAUDE VIEUSSENS,Armandine GUERRIER";"3B R THEODORE DE BANVILLE 58380 - LUCENAY-LES-AIX";NIEVRE;BOURGOGNE-FRANCHE-COMTE
www.parapharmadirect.com;"PHARMACIE DU DRAPEAU ";"OLIVIER GRENIER,SOPHIE LACOMBE,Kévin VERGEY,Matthieu STACKLER,Fanny CURTIL";"90 AV DU DRAPEAU 21000 - DIJON";"COTE D'OR";BOURGOGNE-FRANCHE-COMTE
www.pharma-on-line.com;"PHARMACIE GRIFFOND BOITIER - MARCHAL ";"ADELINE MARCHAL-PROST,ISABELLE GRIFFOND BOITIER-PIGNON";"30 R CENTRALE 25230 - DASLE";DOUBS;BOURGOGNE-FRANCHE-COMTE
www.pharmacie-expert.com;"PHARMACIE WAGENER ";"PATRICK WAGENER";"1 R ST VINCENT 71100 - CHALON-SUR-SAÔNE";"SAONE ET LOIRE";BOURGOGNE-FRANCHE-COMTE
www.pharmaciedelacathedralelafayettesens.com;"PHARMACIE DE LA CATHEDRALE ";"NADINE SPONTON,PAULINE BONNASSOT,Aurélie BERTRAND";"9 PL DE LA REPUBLIQUE 89100 - SENS";YONNE;BOURGOGNE-FRANCHE-COMTE
www.pharmaciedesrompois.com;"PHARMACIE DES ROMPOIS ";"Jean-Philippe CRUDER";"CCAL DES ROMPOIS 321 R GEORGES BIZET 71450 - BLANZY";"SAONE ET LOIRE";BOURGOGNE-FRANCHE-COMTE
www.pharmacielafayettedestilleroyes.com;"PHARMACIE TISSOT - CLAUZET - DELETTRE ";"NATHALIE GUYOT-ROY,ELISE IMPINI-TUMEO,CHRISTOPHE DELETTRE,MARIE-CHRISTINE CLAUZET-DUCROT,BENOIT DELANNAY,OLIVIER TISSOT,SIEME HENRIQUES,EDITH JMAMMOU-ROMAND";"ZAC TILLEROYES 2 R MADELEINE BRES 25000 - BESANÇON";DOUBS;BOURGOGNE-FRANCHE-COMTE
www.pharmacielafayettevesoul.com;"PHARMACIE UHLMANN ";"Mélanie DAVID,MATTHIEU UHLMANN,FABIEN BIOT";"7 R PAUL MOREL 70000 - VESOUL";"HAUTE SAONE";BOURGOGNE-FRANCHE-COMTE
www.pharmacieveau.fr;"PHARMACIE VEAU ";"VERONIQUE DASSONVILLE-TILLET,LAURE DURY-PERRAS,Jérémy CASTAGNA,MARIANNE POMEL,DELPHINE VEAU-THOBATY,BERTRAND VEAU";"AV DE LA RÉSISTANCE 71700 - TOURNUS";"SAONE ET LOIRE";BOURGOGNE-FRANCHE-COMTE
http://pharmacie-st-jacques-perros-guirec.doctipharma.fr;"PHARMACIE FOY ";"DELPHINE MARIE,EMMANUELLE FOY,PASCALE HENRY,BARBARA BENOIT";"1 PL DE L'EGLISE 22700 - PERROS-GUIREC";"COTES D'ARMOR";BRETAGNE
https://pharmaciedebellevue.pharmavie.fr;"PHARMACIE RABREAU ";"MARYVONNE RABREAU,PIERRE-EMMANUEL BÉBIN,GILLES RABREAU";"4 PL DE NAPOLEON III 29200 - BREST";FINISTERE;BRETAGNE
https://pharmaciedegaalon.pharmavie.fr;"PHARMACIE L & D DE GAALON ";"LOIC DE GAALON,DANIELLE DE GAALON";"29 R CLEMENCEAU 22430 - ERQUY";"COTES D'ARMOR";BRETAGNE
https://pharmacieducentre-saintave.pharmavie.fr;"SELAS PHARMACIE DU CENTRE ";"EMMANUEL LUSTEAU";"RES ARIANE 1 PL FRANCOIS MITTERAND 56890 - SAINT-AVÉ";MORBIHAN;BRETAGNE
https://pharmacieduchene.pharmavie.fr;"PHARMACIE ROBINET - LE BIHAN ";"Christophe LE BIHAN,BERTRAND ROBINET,CAROLINE HELIE,VALENTIN LE GRAET,CLAUDIE HERVE";"CCAL LE CHENE 22100 - QUÉVERT";"COTES D'ARMOR";BRETAGNE
https://pharmaciedurand-martigne.pharmavie.fr;"PHARMACIE DURAND ";"FRANCOIS DURAND,PATRICIA DURAND,Adeline CHAUSSÉE";"2 R GUY MARTIN 35640 - MARTIGNÉ-FERCHAUD";"ILLE ET VILAINE";BRETAGNE
https://pharmaciesainteanne.pharmavie.fr;"PHARMACIE SAINTE ANNE ";"MICHELE PROST,FRANCK MERE,REMI ROELAND,PATRICIA CHALEIX";"49 BD DU GENEREL MONSABERT 56000 - VANNES";MORBIHAN;BRETAGNE
www.breizhpharma.bzh;"PHARMACIE DE LA CROIX HAMON ";"DAMIEN AUDUREAU,MURIELLE BOURGOIS";"CCAL LA CROIX HAMON BD ST GERMAIN 35300 - FOUGÈRES";"ILLE ET VILAINE";BRETAGNE
www.pharmacie.espacearvor.bsr.bzh;"PHARMACIE DE L'ESPACE ARVOR ";"PIERRE QUINCAMPOIX,ANNE MARHIC,FRANCOISE HILY";"52 R SAINT ESPRIT 29260 - LESNEVEN";FINISTERE;BRETAGNE
www.pharmaciedelabaratiere.pharmavie.fr;"PHARMACIE LA BARATIERE ";"MARIE-ZAIG LE BAIL,JEAN-FRANÇOIS GENEVEE,Sandrine PASSARD,VALÉRIE POTTIER";"CCAL LA BARATIERE 21 RTE DE REDON 35500 - VITRÉ";"ILLE ET VILAINE";BRETAGNE
www.pharmaciedelescale.pharmavie.fr;"SELARL PHARMACIE DE L'ESCALE ";"ANNE-LAURE JAFFRE,CHRISTOPHE BOUGAULT,LAURENCE NICOLAS,Caroline JORÉ";"CCAL CARREFOUR 1 R JULES VERNE 22360 - LANGUEUX";"COTES D'ARMOR";BRETAGNE
www.pharmaciedelestuairepleurtuit.bsr.bzh;"PHARMACIE DOUCET ";"CLAUDIE DOUCET,MARTIN DOUCET,Erwann BRUSQ";"1 R BRIN DE JONC DES MOULINAIS 35730 - PLEURTUIT";"ILLE ET VILAINE";BRETAGNE
www.pharmaciederohan.com;"PHARMACIE DE ROHAN ";"ENORA LE COZ,FLORENCE COUPET,ÉMILIE RETAILLEAU,François-Xavier LAPLANCHE,MÉLANIE COIRRE,Maxime ERMANN,Charlotte LAVEIX,Anne LE PAGE";"4B AV GEORGES POMPIDOU 56000 - VANNES";MORBIHAN;BRETAGNE
www.pharmaciedulac-ploermel.pharmavie.fr;"PHARMACIE LABOUREAU - AUNAI ";"MARIE-JOSE AUNAI,PASCAL AUNAI,Anne POIRRIEZ-CHEVALIER,CHRISTOPHE LABOUREAU,Angéline LECLERC";"CCAL LECLERC R DU LAC 56800 - PLOËRMEL ";MORBIHAN;BRETAGNE
www.pharmacieeurope.bsr.bzh;"PHARMACIE DESBORDES - TOURTELIER ";"CHRISTINE GALLON,CHRISTELE DESBORDES,HELENE TOURTELIER";"5 R POULLET 35300 - FOUGÈRES";"ILLE ET VILAINE";BRETAGNE
www.pharmaciek2.fr;"PHARMACIE PRIE - DELMAS ";"OLIVIER PRIE,PASCAL DELMAS,SEVERINE DELMAS,VERONIQUE PRIE";"CCAL DU K2 R DU COLONEL MULLER 56100 - LORIENT";MORBIHAN;BRETAGNE
www.pharmacielafayettedecarnel.com;"PHARMACIE MONTEAU-FOUQUE ";"FREDERIQUE MONTEAU,Sabrina THAVEAU";"2B R DU TONKIN 56100 - LORIENT";MORBIHAN;BRETAGNE
www.pharmaciepetiau.bsr.bzh;"PHARMACIE PETIAU ";"Eva PETIAU,BERTRAND PETIAU";"1 R DU CHAMP DE FOIRE 22350 - PLUMAUDAN";"COTES D'ARMOR";BRETAGNE
www.pharmacierehel.bsr.bzh;"PHARMACIE REHEL SELARL ";"MYRIAM REHEL,LUDOVIC JARRY-MACHEFERT,Céline GUICHAOUA,ERWAN REHEL,Anne FRAPSAUCE,AGNES POUSSIN-BETIN,CÉLINE BERTHOULOUX,DELPHINE GARAUD";"1 R DU DR GRINGOIRE 35120 - DOL-DE-BRETAGNE";"ILLE ET VILAINE";BRETAGNE
www.pharmaciescaligerlambezellec.bsr.bzh;"PHARMACIE SCALIGER LAMBEZELLEC ";"CHANTAL POTIN-PRIGENT,Anne-Hélène SCALIGER,LAURENT SCALIGER";"17 R ROBESPIERRE 29200 - BREST";FINISTERE;BRETAGNE
https://pharmacie-bu.mesoigner.fr;"BUPHARM ";"TIPHAINE LE MERRER,Amandine MAITRE";"11 R DES FRANCS BOURGEOIS 28410 - BÛ";"EURE ET LOIR";"CENTRE-VAL DE LOIRE"
https://pharmacie-de-lagrandepiece.mesoigner.fr;"PHARMACIE  NAVARRO - ALLOUCHERY ";"MICHEL NAVARRO,VALERIE ALLOUCHERY-MOYON,FRANCOISE NAVARRO";"ZAC DE LA GRANDE PIECE 2 R PAUL ELUARD 18390 - SAINT-GERMAIN-DU-PUY";CHER;"CENTRE-VAL DE LOIRE"
https://pharmacie-du-rond-point-orleans.giropharm.fr;"PHARMACIE  DU ROND POINT ";"CAROLINE HELOUIS-GERARD,Sébastien KAUFFMANN,Florence MUCKENSTURM";"16 AV DE LA BOLIERE 45100 - ORLÉANS";LOIRET;"CENTRE-VAL DE LOIRE"
https://pharmacie-pyramide-jeanmarierousselet-romorantin.mesoigner.fr;"PHARMACIE JEAN-MARIE ROUSSELET ";"Marie NICAULT,Sophie LAGRANGE,AURÉLIEN NICAULT,Julien DAGUENET,JEAN-MARIE ROUSSELET,STEVE IRAZABAL,Romain DAUNAY,Annelise COUTABLE";"1 R DES JAVELLES 41200 - ROMORANTIN-LANTHENAY";"LOIR ET CHER";"CENTRE-VAL DE LOIRE"
https://pharmacie-saint-gobain-chalette.giropharm.fr;"SELAS PHARMACIE SAINT GOBAIN ";"Delphine MERLIN,FREDERIC COURTEILLE";"CCAL SAINT GOBAIN 45120 - CHÂLETTE-SUR-LOING";LOIRET;"CENTRE-VAL DE LOIRE"
https://pharmacie-saint-hilaire-nogent-le-rotrou.giropharm.fr;"PHARMACIE SAINT HILAIRE ";"GLADYS-MAGALI DJIECHEU-YOUSSA,GAEL NICOLAS,STEPHANIE NICOLAS";"100 R SAINT HILAIRE 28400 - NOGENT-LE-ROTROU";"EURE ET LOIR";"CENTRE-VAL DE LOIRE"
https://pharmacie-veux-contres.giropharm.fr;"SELARL PHARMACIE  VEUX ";"Marie DELACROIX,Flore JEANDEAUD,RODOLPHE VEUX,FANNY CORBIN";"CCAL SUPER U 69 RTE DE CHEVERNY 41700 - LE CONTROIS-EN-SOLOGNE";"LOIR ET CHER";"CENTRE-VAL DE LOIRE"
https://pharmacieberteauxpilleux.pharmavie.fr;"SELAS PHARMACIE BERTEAUX-PILLEUX ";"VALERIE PILLEUX-BERTEAUX,Sébastien DE ROA,Aurélie BIGOT";"GAL COMMERCIALE DE L'HYPERMARCHE CORA R DES BAS BUISSONS 28100 - DREUX";"EURE ET LOIR";"CENTRE-VAL DE LOIRE"
https://pharmaciedechaillot.mesoigner.fr;"PHARMACIE  DE CHAILLOT ";"JEAN-PAUL WERTHEIMER,AUDREY GRONDIN";"118 RTE DE BELLON 18100 - VIERZON";CHER;"CENTRE-VAL DE LOIRE"
https://pharmaciedelaloire.pharmavie.fr;"SELAS PHARMACIE DE LA LOIRE ";"PHILIPPE MOUSSET,ANNE-MARIE VILPOUX,Kévin PUAUD,Cécile VERGÈS-CHERVY,VERONIQUE LA SOUDIERE-LOISEAU";"CCAL AUCHAN 3 R DE LA FABRIQUE 45500 - GIEN";LOIRET;"CENTRE-VAL DE LOIRE"
https://pharmaciedelavalleeviolette.pharmavie.fr;"PHARMACIE  JULIEN-LAFERRIERE ";"OLIVIER JULIEN-LAFERRIERE,CAMILLE GIBAULT,LUDIVINE CHEIK";"R DE MONTSOREAU 37300 - JOUÉ-LÈS-TOURS";"INDRE ET LOIRE";"CENTRE-VAL DE LOIRE"
https://pharmaciedeletoile-jouelestours.pharmavie.fr;"PHARMACIE DE LA BARDONNIE ";"Sophie FAURICHON DE LA BARDONNIE,Hervé FAURICHON DE LA BARDONNIE";"39/41B AV DE BORDEAUX ET 1 R DU CHEMIN VERT 37300 - JOUÉ-LÈS-TOURS";"INDRE ET LOIRE";"CENTRE-VAL DE LOIRE"
https://pharmaciedelindien-orleans.pharmavie.fr;"PHARMACIE LEPROUX - ROUJOU ";"ADRIEN LEPROUX,JULIEN ROUJOU,SOLINE BAERT";"CCAL INTERMARCHE 12 AV J.F. KENNEDY 45100 - ORLÉANS";LOIRET;"CENTRE-VAL DE LOIRE"
https://pharmaciedes3potions.mesoigner.fr/;"PHARMACIE BESNARD ";"LAURENT BESNARD,VALERIE BESNARD";"28 BD JEAN ROYER 37000 - TOURS";"INDRE ET LOIRE";"CENTRE-VAL DE LOIRE"
https://pharmaciedesatlantes.mesoigner.fr;"PHARMACIE DES ATLANTES ";"MARY-CLAUDE MONTIER,CHRISTINE FOUCAUD,MAIALEN MIET,Karen HILLION,JEROME MONTIER,Marie BERNARD";"CCAL LES ATLANTES 37700 - SAINT-PIERRE-DES-CORPS";"INDRE ET LOIRE";"CENTRE-VAL DE LOIRE"
https://pharmaciedeschaises.pharmavie.fr;"PHARMACIE BOITEUX-BARRAT ";"GUYLAINE BOUTET-CRAVATTE,VERONIQUE BOITEUX-BARRAT,JUSTINE JACQUIN";"CCAL DES CHAISES 53/55 R DES AGATES 45140 - SAINT-JEAN-DE-LA-RUELLE";LOIRET;"CENTRE-VAL DE LOIRE"
https://pharmaciedestourettes.pharmavie.fr;"PHARMACIE DES TOURETTES ";"ERIC DOUDET,Mathieu FERRASSON,Clémentine FIEVRE";"95 AV DE LA REPUBLIQUE 37100 - TOURS";"INDRE ET LOIRE";"CENTRE-VAL DE LOIRE"
